,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,SOG,COG,Heading,Width,Length,Draught,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction
0,2021-01-01 00:00:00,14.689663366666668,55.09845203333334,277.31103515625,1.2593231201171875,1.8936138153076167,4.818881034851074,3.818458557128906,4.154329299926758,279.8583984375,0.985695481300354,0.5668792128562927,0.805267333984375,100445.5,0.0,358.9,174.0,25.0,158.0,5.0,7.112663674796856,0.1222695073831007,155.4081804345943,105.59175351572236,22.854049682617188,22.749664306640653,22.61006164550781
1,2021-01-01 01:00:00,14.689658233333336,55.098450666666665,277.328369140625,1.2599849700927734,1.752302646636963,4.755800247192383,3.4702157974243164,4.130579948425293,279.8583984375,0.9165254831314088,0.6530609130859375,0.6410064697265625,100439.6875,0.0,358.9,174.0,25.0,158.0,5.0,6.653538084608219,0.0169899871367825,158.4588905629252,99.67916787423808,26.122772216796875,19.152008056640653,22.209274291992188
2,2021-01-01 02:00:00,14.689649037037036,55.09846829629629,277.390625,1.260244369506836,1.6197752952575684,4.645083427429199,3.259681701660156,4.083754539489746,279.8583984375,0.8514465689659119,0.6500091552734375,0.5450592041015625,100464.375,0.0,358.9,174.0,25.0,158.0,5.0,6.488696566413723,0.0169899871367825,163.74966261539103,99.67916787423808,28.49838256835929,12.424911499023438,20.85797119140625
3,2021-01-01 03:00:00,14.689646481481482,55.09847111111111,277.411376953125,1.260148048400879,1.5187358856201172,4.588383674621582,3.177906036376953,4.010501861572266,279.8583984375,0.7991489768028259,0.6048417687416077,0.51568603515625,100443.625,0.0,358.9,174.0,25.0,158.0,5.0,6.10463171841818,0.0998464692577584,170.724504201813,116.74044771626146,29.95698547363281,6.72592163085929,18.73207092285159
4,2021-01-01 04:00:00,14.689643920000002,55.098462,277.4306640625,1.260634422302246,1.455034255981445,4.528841018676758,3.281654357910156,3.9133615493774414,279.8583984375,0.7672854065895081,0.522369384765625,0.5498809814453125,100437.9375,0.0,358.9,174.0,25.0,158.0,5.0,6.181706649686483,0.0169899871367825,179.5059396177383,99.67916787423808,34.486297607421875,3.761627197265625,15.731430053710907
5,2021-01-01 05:00:00,14.689648291666666,55.098455458333326,277.3896484375,1.2607488632202148,1.4496747255325315,4.456522941589356,3.4205093383789062,3.809428215026856,279.8583984375,0.765216052532196,0.429046630859375,0.621551513671875,100426.3125,0.0,358.8999999999999,174.0,25.0,158.0,5.0,7.010625489947055,0.0169899871367825,176.6408771390566,99.67916787423808,42.18487548828125,1.198699951171875,11.748291015625
6,2021-01-01 06:00:00,14.689635607142858,55.098470142857146,277.320556640625,1.2614364624023438,1.51833176612854,4.351818084716797,3.521644592285156,3.737560272216797,279.8583984375,0.7980193495750427,0.3562316298484802,0.7052459716796875,100440.9375,0.0,358.9,174.0,25.0,158.0,5.0,7.710114633105752,0.1102752289545963,176.70840861130966,147.9283566637296,46.62431335449219,0.2942962646484375,7.536239624023437
7,2021-01-01 07:00:00,14.689640664835164,55.098465434065936,277.155517578125,1.261737823486328,1.6231396198272705,4.303656578063965,3.603797912597656,3.731513023376465,279.8583984375,0.8481749892234802,0.3253631591796875,0.7791290283203125,100438.125,0.0,358.9,174.0,25.0,158.0,5.0,8.037884137133554,0.0169899871367825,179.497846920876,99.67916787423808,38.30952453613281,0.9132080078125,4.786666870117188
8,2021-01-01 08:00:00,14.572800053511706,55.11808990802676,276.900390625,1.261916160583496,1.661037802696228,4.291309356689453,3.6674575805664062,3.757862091064453,279.6995849609375,0.8654130697250366,0.3238922357559204,0.8019561767578125,100538.0,14.087290969899668,293.2112040133779,266.3545150501672,25.0,158.0,5.0,7.648595183831469,0.0169899871367825,94.67923401233251,167.9663170755947,78.90892789196408,87.59268948864377,86.94915005993283
9,2021-01-01 09:00:00,14.150895215652174,55.26179882782609,276.70556640625,1.2622346878051758,1.5016374588012695,4.187211036682129,3.1456069946289062,3.803910255432129,279.8203125,0.7856746315956116,0.452439546585083,0.5780487060546875,100602.75,18.14869565217392,302.2744347826087,300.1304347826087,25.0,158.0,5.0,6.700397065144127,0.1040643812603445,68.88437720554163,112.80003628613048,134.54858663807744,115.01520040760867,120.971331389054
