,Unnamed: 0,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,Draught,Width,Length,SOG,COG,Heading,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction,stw,northcurrdir,nortwinddir
1476,1476,2021-06-03 16:00:00,14.00490829,55.20808746,277.4616699,1.279351234,2.713538647,4.639172554,4.248233795,4.308423042,276.1895752,1.380464315,0.276148975,1.345203757,102228.875,5.288822265,24,158,19.8420666,280.0563965,278.8698937,11.1385523,0.159119887,173.7777142,153.9397819,45.41913381,10.96108022,13.17275015,19.56189328941051,-55.0698881579152,-87.35239206050389
1477,1477,2021-06-03 17:00:00,13.38432837,55.2427573,277.1983643,1.280623436,2.995242119,4.637994766,4.390540123,4.395807266,275.9815674,1.534392238,0.219900668,1.518310547,102219.625,5.288089111,24,158,19.93305972,274.685947,273.3391308,11.56029956,0.220776926,178.8788834,138.8356388,32.19653744,1.878101774,2.186420865,19.605363901814744,-45.49650792904076,-85.53975254884843
1478,1478,2021-06-03 18:00:00,12.84377843,55.28085337,277.0419922,,,,,,,,,,102206.5625,5.290123711,24,158,18.82758007,286.8650171,285.5390422,10.02755693,0.341002985,170.2209695,160.4977618,,,,18.198987992324785,-54.95871954541825,-84.2399882789707
1479,1479,2021-06-03 19:00:00,12.42708406,55.41534655,276.6678467,1.282971382,2.159272671,4.443734169,3.915320396,3.93640995,275.8225098,1.118836999,0.219424784,1.096984863,102149.9375,5.289986995,24,158,16.09384393,298.8097017,297.4136579,10.42798667,0.016703624,157.8890703,143.5821039,63.2638166,25.91387154,26.72090889,15.917182871068553,-73.9670161269102,-84.69727178472732
1480,1480,2021-06-03 20:00:00,12.1977759,55.45565928,276.5047607,1.283189774,,,,,275.8032227,,,,101989.125,5.293740562,24,158,0.585245204,282.4345377,119.0320139,9.311709225,0.016703624,22.3724324,38.03625214,,,,0.9483000325037274,68.22219319134275,-83.34041846834117
1481,1481,2021-06-03 21:00:00,12.19696262,55.45558405,276.3218994,1.283067703,,,,,275.8032227,,,,101937.25,5.290152186,24,158,0.0,283.7,109.6437126,9.275932195,0.016703624,13.64557347,28.64795079,,,,0.2716643529026277,87.69659494874297,-84.00186090133244
1482,1482,2021-06-03 22:00:00,12.19696056,55.45558826,276.0135498,1.281775475,,,,,276.0605469,,,,101890.5625,5.183556699,24,158,0.001253095,283.6774465,109.0307663,9.253196322,0.016703624,14.3525649,28.03500455,,,,0.23808910508339803,85.56647043263978,-85.32179857070845
1483,1483,2021-06-03 23:00:00,12.37130664,55.4178518,275.8964844,1.282245636,,,,,276.0605469,,,,101803.0,5.108622035,24,158,15.59555766,118.3083239,116.2639873,9.505642191,0.016703624,23.37975479,35.26822552,,,,15.741226568692449,-37.637082572664546,-87.11576748432813
2168,2168,2021-06-04 00:00:00,12.78352878,55.27112879,276.1184082,1.252399445,2.850805998,4.35796833,4.436804771,4.435605049,277.5279541,1.462878466,0.227661133,1.444703102,99699.4375,5.116564769,24,158,19.06699967,111.8184627,109.6903498,10.50700133,0.221436951,6.473509577,19.31069946,176.6910212,169.9504888,170.038532,19.47863302575569,-50.99895072449231,-76.7831597593932
2169,2169,2021-06-04 01:00:00,13.33027157,55.20416357,276.1237793,1.25213623,3.109207392,4.673737526,4.652380943,4.653840065,277.2995605,1.605031729,0.259094238,1.583618164,99625.125,5.108042839,24,158,19.91254171,99.10048087,97.41726619,10.61321631,0.159638454,1.73532263,41.69936308,179.2612616,179.4471137,179.3934638,20.151180914907822,-40.88337073229672,-80.84741118541325
