,Unnamed: 0,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,Draught,Width,Length,SOG,COG,Heading,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction,True North Wind Direction,True North Current Direction
5400,5400,2021-04-09 02:00:00,13.95825839,55.15934931,288.6398926,1.217057228,0.570456743,3.435004234,2.897986412,3.28455162,288.6768799,0.306172967,0.285552919,0.074371338,101704.75,5.199749523,24,158,19.15219769,96.85381368,96.72252691,2.095654375,0.073140788,164.7966451,118.2230558,144.5949169,40.20172537,117.3383251,-68.07411822605931,34.94558267293875
5401,5401,2021-04-09 03:00:00,14.49211238,55.10675395,288.2731934,1.217101097,0.911588371,3.881325722,2.252783775,3.466347694,288.5772705,0.480718315,0.367095947,0.260177612,101663.0625,5.199718952,24,158,17.32420391,97.16097122,98.25925648,3.357220233,0.073140788,148.2877334,116.6863262,39.6973933,36.03789318,43.90416515,-50.02847688331053,34.94558267293875
5413,5413,2021-04-09 15:00:00,14.47581541,55.13679512,287.9882813,1.228210449,1.582669735,4.393379211,3.340614319,3.699104309,288.5772705,0.820921898,0.361602724,0.701873779,102092.8125,5.199673602,24,158,17.0046999,286.9793128,282.8655272,7.394390118,0.097884961,21.16447164,157.9294786,154.0759934,169.0877122,165.9444322,81.70105560704438,80.79500587069575
5414,5414,2021-04-09 16:00:00,14.00591495,55.21004226,288.112793,1.228650093,1.658167839,4.379606247,3.31107235,3.817960739,288.6768799,0.860294163,0.38513431,0.716644287,102173.125,5.19965231,24,158,18.54091647,278.3133158,274.6545058,7.600995384,0.209689931,16.06934353,179.7984095,154.8168153,177.0559434,173.0830201,78.58516229985223,-85.14390366270875
5415,5415,2021-04-09 17:00:00,13.45185539,55.24004918,288.1850586,1.22756958,1.880414844,4.579810143,3.83463192,3.936743736,289.0496826,0.97996062,0.329209089,0.917480469,102138.625,5.19969261,24,158,18.22589928,276.7185267,273.7577379,7.480562728,0.016703624,10.73534664,167.2380239,144.0826323,173.3837111,171.0812514,83.02239122941602,
5416,5416,2021-04-09 18:00:00,12.94320766,55.26689559,288.2089844,1.22852993,1.858224392,4.68626976,3.829981804,3.999258041,289.2149658,0.971000075,0.412195385,0.875488281,102224.0625,5.199733459,24,158,18.13042059,277.1871685,274.6261478,7.174045086,0.016703624,5.638631114,166.369614,143.3402638,175.4760327,170.8075299,88.98751664745664,
5417,5417,2021-04-09 19:00:00,12.4929723,55.38734207,287.918457,1.23091507,0.934863091,3.807100296,2.345496178,3.433320999,289.5812988,0.498189211,0.374191046,0.294769287,102243.1875,5.199715066,24,158,16.68566575,305.9898616,304.1471723,4.734133243,0.016703624,14.60071214,136.8485895,155.5825717,170.9339282,160.8827044,-70.45353985094823,
5421,5421,2021-04-09 23:00:00,12.48081138,55.3756966,287.2705078,1.240050316,0.76531595,3.778669357,1.951880455,3.566450119,289.4261475,0.410349756,0.345458984,0.175689697,102392.4375,5.109073254,24,158,17.19834305,124.919657,123.2883333,3.500543839,0.158327428,163.8552868,8.248023177,11.27806417,20.7957491,10.55861989,-72.856379870193,-64.95968984414638
5422,5422,2021-06-09 00:00:00,12.92660113,55.24289018,288.4116211,1.231294632,1.191837788,4.194944382,2.822181702,3.642204285,289.2493896,0.634514689,0.485107422,0.40625,102538.75,5.282929441,24,158,19.93515901,103.5457309,101.5194758,6.048198909,0.13803347,176.4146488,3.727718513,1.469915266,0.779790754,2.049093122,-82.06587537236047,-74.75280567393968
5423,5423,2021-06-09 01:00:00,13.5011496,55.18880328,288.4553223,1.230510712,1.009176493,3.959477425,2.606580734,3.480980873,289.4362793,0.541204631,0.423583984,0.329345703,102517.3125,5.291080505,24,158,20.06197625,98.23979464,96.89064035,5.476843739,0.156740098,177.1803107,21.37866146,3.423652556,8.403976348,3.877647307,-80.28967032545016,-61.73069819110818
5424,5424,2021-06-09 02:00:00,14.10039764,55.13927982,288.4125977,1.230005264,0.803893268,3.699625015,2.573560715,3.495139122,288.8222656,0.432292998,0.400978088,0.136505127,102549.625,5.291087871,24,158,20.01156743,99.25678843,97.89794791,4.456716323,0.162522805,174.8004303,43.04839911,7.532113431,3.44683707,8.203667996,-76.90248234231498,-39.05365298531041
5425,5425,2021-06-09 03:00:00,14.57897494,55.09704593,288.8398438,1.228970528,0.670982718,3.500501633,1.696961403,3.383900642,288.9466553,0.362910092,0.350753784,0.092330933,102474.6875,5.288702339,24,158,13.92155172,85.46487069,108.6120187,3.429658777,0.162522805,173.2838124,32.33432829,4.551418448,15.06254182,3.699901724,-64.67179364579682,-39.05365298531041
5437,5437,2021-06-09 15:00:00,14.45675583,55.13040154,289.217041,1.224183083,0.46697855,2.943937302,2.947547913,2.926359177,288.9466553,0.258205414,0.256574184,0.0181427,102370.8125,5.286465129,24,158,18.37767398,285.088466,282.78069,3.108968164,0.024896005,58.32754588,142.9788574,140.564534,139.306697,140.4427384,-18.89176407067887,65.75954747130444
5438,5438,2021-06-09 16:00:00,13.94500383,55.21263755,289.3166504,1.223057747,0.450095952,2.933865547,2.359485626,2.885830879,288.8222656,0.24955219,0.245313942,0.03742981,102384.0625,5.288945596,24,158,19.1434622,278.4611167,276.3773585,3.869527614,0.103290139,55.75185073,152.8146145,140.4405146,170.090005,140.4905177,-27.87079077354567,-56.43725602335007
5439,5439,2021-06-09 17:00:00,13.34610825,55.24543819,289.4638672,1.222263336,0.440473616,2.98460865,1.926979065,2.800709724,289.2966309,0.245873094,0.225347728,0.089370728,102305.5,5.289842269,24,158,19.14912162,274.232096,272.4,3.911972454,0.016703624,58.18548002,168.5957618,148.2301544,144.9180511,147.3966278,-29.414519980637927,
5440,5440,2021-06-09 18:00:00,12.83479884,55.28339008,289.348877,,,,,,,,,,102267.3125,5.289530999,24,158,18.22648148,287.7067979,286.0222222,2.943732171,0.016703624,52.99390151,154.9735396,,,,-20.983876260007822,
5441,5441,2021-06-09 19:00:00,12.41317039,55.41836819,289.4084473,1.223727226,0.329441309,2.611718178,3.864905357,2.611718178,289.3190918,0.18871446,0.188674927,2.54e-16,102250.8125,5.289000035,24,158,15.99948595,295.801006,294.5687891,2.779240567,0.016703624,52.71747968,146.4269727,148.9149195,100.7423643,148.9124323,-12.713731207477917,
5444,5444,2021-06-09 22:00:00,12.23205605,55.45468649,286.9951172,1.226596832,,,,,289.6542969,,,,102102.75,5.342159536,24,158,6.603080569,203.017583,108.3461373,1.573945666,0.028334379,28.60713328,167.9079071,,,,79.73900400931959,-59.56176986064487
